Data,pm25,pm10,o3,no2,so2,co
2020-12-13,89.0,30.0,12.0,21.0,3.0,8.0
2020-12-14,90.0,49.0,6.0,19.0,1.0,10.0
2020-12-15,145.0,64.0,2.0,23.0,3.0,15.0
2020-12-16,171.0,64.0,1.0,23.0,4.0,13.0
2020-12-17,172.0,47.0,1.0,19.0,4.0,12.0
2020-12-18,141.0,37.0,2.0,17.0,3.0,11.0
2020-12-19,136.0,38.0,2.0,18.0,2.0,11.0
2020-12-20,145.0,61.0,1.0,19.0,2.0,13.0
2020-12-21,156.0,58.0,4.0,22.0,2.0,16.0
2020-12-22,153.0,24.0,3.0,20.0,2.0,12.0
2020-12-23,89.0,19.0,14.0,17.0,2.0,11.0
2020-12-24,77.0,10.0,18.0,8.0,2.0,4.0
2020-12-25,41.0,18.0,18.0,12.0,3.0,5.0
2020-12-26,68.0,23.0,18.0,19.0,2.0,8.0
2020-12-27,83.0,11.0,23.0,20.0,2.0,7.0
2020-12-28,41.0,17.0,25.0,23.0,2.0,8.0
2020-12-29,30.0,32.0,14.0,27.0,2.0,11.0
2020-12-30,81.0,36.0,5.0,18.0,5.0,9.0
2020-12-31,107.0,44.0,10.0,14.0,3.0,7.0
2021-01-01,109.0,46.0,4.0,16.0,2.0,11.0
2021-01-02,123.0,43.0,4.0,20.0,2.0,13.0
2021-01-03,132.0,45.0,4.0,20.0,2.0,13.0
2021-01-04,139.0,19.0,3.0,14.0,2.0,8.0
2021-01-05,65.0,31.0,3.0,14.0,2.0,9.0
2021-01-06,96.0,33.0,11.0,18.0,3.0,10.0
2021-01-07,102.0,34.0,9.0,24.0,3.0,9.0
2021-01-08,79.0,33.0,8.0,15.0,5.0,8.0
2021-01-09,91.0,47.0,8.0,17.0,5.0,9.0
2021-01-10,120.0,63.0,9.0,25.0,3.0,14.0
2021-01-11,143.0,68.0,16.0,25.0,3.0,13.0
2021-01-12,129.0,21.0,18.0,20.0,3.0,6.0
2021-01-13,61.0,21.0,17.0,21.0,3.0,7.0
2021-01-14,67.0,23.0,18.0,22.0,5.0,6.0
2021-01-15,71.0,19.0,21.0,15.0,5.0,6.0
2021-01-16,66.0,29.0,22.0,14.0,3.0,6.0
2021-01-17,91.0,64.0,14.0,30.0,10.0,10.0
2021-01-18,155.0,39.0,25.0,33.0,5.0,13.0
2021-01-19,116.0,25.0,16.0,36.0,3.0,15.0
2021-01-20,63.0,53.0,2.0,42.0,3.0,20.0
2021-01-21,127.0,31.0,14.0,40.0,2.0,21.0
2021-01-22,105.0,22.0,16.0,28.0,3.0,13.0
2021-01-23,75.0,25.0,12.0,17.0,4.0,9.0
2021-01-24,83.0,21.0,16.0,19.0,4.0,8.0
2021-01-25,72.0,30.0,17.0,20.0,4.0,6.0
2021-01-26,88.0,30.0,17.0,22.0,5.0,5.0
2021-01-27,87.0,43.0,17.0,26.0,4.0,8.0
2021-01-28,121.0,24.0,16.0,21.0,4.0,5.0
2021-01-29,82.0,36.0,16.0,16.0,5.0,6.0
2021-01-30,109.0,29.0,19.0,19.0,4.0,5.0
2021-01-31,85.0,51.0,15.0,23.0,4.0,8.0
2021-02-01,139.0,68.0,4.0,33.0,4.0,13.0
2021-02-02,156.0,43.0,13.0,34.0,3.0,15.0
2021-02-03,111.0,16.0,22.0,14.0,2.0,6.0
2021-02-04,51.0,29.0,19.0,20.0,3.0,6.0
2021-02-05,93.0,21.0,25.0,15.0,2.0,4.0
2021-02-06,76.0,23.0,22.0,8.0,2.0,3.0
2021-02-07,78.0,30.0,18.0,20.0,4.0,5.0
2021-02-08,94.0,69.0,9.0,28.0,10.0,9.0
2021-02-09,162.0,67.0,16.0,25.0,6.0,9.0
2021-02-10,158.0,37.0,23.0,19.0,6.0,5.0
2021-02-11,105.0,30.0,21.0,22.0,7.0,5.0
2021-02-12,87.0,48.0,20.0,21.0,10.0,6.0
2021-02-13,130.0,29.0,28.0,12.0,5.0,4.0
2021-02-14,90.0,55.0,23.0,30.0,7.0,8.0
2021-02-15,128.0,73.0,6.0,38.0,6.0,12.0
2021-02-16,159.0,47.0,17.0,27.0,5.0,9.0
2021-02-17,127.0,41.0,17.0,26.0,3.0,9.0
2021-02-18,116.0,60.0,15.0,29.0,3.0,11.0
2021-02-19,153.0,59.0,26.0,29.0,3.0,12.0
2021-02-20,138.0,54.0,22.0,29.0,2.0,12.0
2021-02-21,128.0,56.0,16.0,34.0,3.0,13.0
2021-02-22,140.0,59.0,15.0,28.0,3.0,11.0
2021-02-23,143.0,83.0,14.0,33.0,5.0,15.0
2021-02-24,156.0,82.0,12.0,37.0,4.0,17.0
2021-02-25,166.0,58.0,25.0,24.0,4.0,10.0
2021-02-26,126.0,24.0,22.0,13.0,2.0,4.0
2021-02-27,76.0,25.0,24.0,14.0,3.0,4.0
2021-02-28,88.0,32.0,16.0,20.0,3.0,5.0
2021-03-01,84.0,51.0,19.0,27.0,4.0,8.0
2021-03-02,131.0,56.0,22.0,32.0,4.0,11.0
2021-03-03,130.0,52.0,18.0,21.0,5.0,7.0
2021-03-04,137.0,22.0,21.0,23.0,1.0,5.0
2021-03-05,75.0,36.0,24.0,20.0,4.0,5.0
2021-03-06,103.0,29.0,32.0,16.0,3.0,5.0
2021-03-07,86.0,34.0,24.0,26.0,4.0,6.0
2021-03-08,92.0,44.0,28.0,27.0,4.0,7.0
2021-03-09,118.0,43.0,34.0,31.0,3.0,7.0
2021-03-10,114.0,40.0,29.0,32.0,2.0,8.0
2021-03-11,113.0,18.0,26.0,22.0,2.0,6.0
2021-03-12,60.0,20.0,32.0,19.0,2.0,7.0
2021-03-13,58.0,11.0,33.0,11.0,2.0,4.0
2021-03-14,38.0,38.0,24.0,25.0,4.0,7.0
2021-03-15,93.0,60.0,19.0,25.0,4.0,10.0
2021-03-16,120.0,19.0,27.0,18.0,2.0,5.0
2021-03-17,78.0,20.0,28.0,20.0,2.0,5.0
2021-03-18,66.0,40.0,24.0,26.0,4.0,7.0
2021-03-19,116.0,18.0,23.0,14.0,3.0,5.0
2021-03-20,63.0,26.0,27.0,11.0,3.0,5.0
2021-03-21,86.0,18.0,33.0,21.0,2.0,5.0
2021-03-22,58.0,36.0,24.0,18.0,5.0,5.0
2021-03-23,100.0,38.0,23.0,22.0,5.0,6.0
2021-03-24,99.0,57.0,30.0,28.0,5.0,9.0
2021-03-25,137.0,69.0,38.0,33.0,4.0,10.0
2021-03-26,149.0,40.0,41.0,20.0,2.0,8.0
2021-03-27,99.0,23.0,33.0,15.0,2.0,5.0
2021-03-28,61.0,40.0,28.0,25.0,2.0,7.0
2021-03-29,100.0,42.0,13.0,26.0,3.0,9.0
2021-03-30,108.0,49.0,33.0,28.0,3.0,10.0
2021-03-31,113.0,41.0,48.0,24.0,2.0,8.0
2021-04-01,91.0,23.0,30.0,18.0,2.0,5.0
2021-04-02,73.0,24.0,28.0,13.0,3.0,5.0
2021-04-03,78.0,15.0,32.0,10.0,2.0,4.0
2021-04-04,53.0,22.0,38.0,9.0,2.0,5.0
2021-04-05,52.0,18.0,32.0,16.0,2.0,5.0
2021-04-06,58.0,21.0,27.0,17.0,3.0,6.0
2021-04-07,72.0,17.0,26.0,18.0,2.0,5.0
2021-04-08,61.0,28.0,36.0,28.0,2.0,7.0
2021-04-09,66.0,30.0,45.0,28.0,2.0,8.0
2021-04-10,74.0,22.0,40.0,21.0,1.0,7.0
2021-04-11,65.0,28.0,33.0,22.0,2.0,7.0
2021-04-12,75.0,13.0,30.0,20.0,1.0,6.0
2021-04-13,50.0,14.0,29.0,19.0,1.0,6.0
2021-04-14,57.0,13.0,24.0,17.0,2.0,6.0
2021-04-15,55.0,16.0,19.0,17.0,2.0,6.0
2021-04-16,66.0,26.0,20.0,17.0,3.0,7.0
2021-04-17,83.0,33.0,28.0,21.0,3.0,7.0
2021-04-18,91.0,41.0,16.0,27.0,2.0,9.0
2021-04-19,119.0,29.0,36.0,27.0,2.0,7.0
2021-04-20,86.0,38.0,38.0,25.0,3.0,7.0
2021-04-21,102.0,28.0,27.0,23.0,2.0,6.0
2021-04-22,76.0,24.0,28.0,21.0,2.0,5.0
2021-04-23,65.0,29.0,37.0,19.0,2.0,5.0
2021-04-24,70.0,20.0,36.0,15.0,1.0,5.0
2021-04-25,55.0,28.0,33.0,21.0,2.0,6.0
2021-04-26,64.0,27.0,41.0,23.0,1.0,5.0
2021-04-27,68.0,32.0,48.0,29.0,1.0,6.0
2021-04-28,75.0,33.0,35.0,30.0,1.0,8.0
2021-04-29,77.0,22.0,44.0,28.0,1.0,7.0
2021-04-30,65.0,27.0,27.0,16.0,1.0,6.0
2021-05-01,96.0,16.0,35.0,6.0,1.0,5.0
2021-05-02,56.0,13.0,39.0,11.0,1.0,4.0
2021-05-03,40.0,20.0,43.0,25.0,1.0,6.0
2021-05-04,57.0,13.0,38.0,27.0,1.0,4.0
2021-05-05,41.0,12.0,31.0,21.0,1.0,4.0
2021-05-06,31.0,10.0,30.0,18.0,1.0,4.0
2021-05-07,31.0,17.0,36.0,18.0,1.0,3.0
2021-05-08,43.0,19.0,42.0,23.0,1.0,5.0
2021-05-09,47.0,21.0,40.0,33.0,1.0,6.0
2021-05-10,41.0,28.0,52.0,26.0,1.0,4.0
2021-05-11,52.0,30.0,50.0,26.0,1.0,4.0
2021-05-12,55.0,26.0,31.0,24.0,1.0,4.0
2021-05-13,63.0,19.0,21.0,16.0,1.0,4.0
2021-05-14,65.0,11.0,39.0,18.0,1.0,4.0
2021-05-15,47.0,10.0,28.0,16.0,1.0,3.0
2021-05-16,36.0,10.0,28.0,16.0,1.0,3.0
